utility_name,year,month,zip_code,number_of_disconnections,disconnection_rate
Pacific Gas and Electric Company ,2023,July,94037,5,0.46%
Pacific Gas and Electric Company ,2023,July,94038,3,0.28%
Pacific Gas and Electric Company ,2023,July,94040,37,0.23%
Pacific Gas and Electric Company ,2023,July,94041,15,0.20%
Pacific Gas and Electric Company ,2023,July,94043,18,0.14%
Pacific Gas and Electric Company ,2023,July,94044,34,0.24%
Pacific Gas and Electric Company ,2023,July,94060,3,0.60%
Pacific Gas and Electric Company ,2023,July,94061,110,0.77%
Pacific Gas and Electric Company ,2023,July,94062,29,0.28%
Pacific Gas and Electric Company ,2023,July,94063,120,1.10%
Pacific Gas and Electric Company ,2023,July,94065,10,0.19%
Pacific Gas and Electric Company ,2023,July,94066,96,0.64%
Pacific Gas and Electric Company ,2023,July,94070,38,0.30%
Pacific Gas and Electric Company ,2023,July,94080,124,0.56%
Pacific Gas and Electric Company ,2023,July,94085,52,0.50%
Pacific Gas and Electric Company ,2023,July,94086,99,0.48%
Pacific Gas and Electric Company ,2023,July,94087,22,0.10%
Pacific Gas and Electric Company ,2023,July,94089,20,0.35%
Pacific Gas and Electric Company ,2023,July,94102,254,0.0183
Pacific Gas and Electric Company ,2023,July,94103,219,0.012
Pacific Gas and Electric Company ,2023,July,94104,2,0.77%
Pacific Gas and Electric Company ,2023,July,94105,69,0.74%
Pacific Gas and Electric Company ,2023,July,94107,124,0.72%
Pacific Gas and Electric Company ,2023,July,94108,44,0.72%
Pacific Gas and Electric Company ,2023,July,94109,375,0.0124
Pacific Gas and Electric Company ,2023,July,94110,143,0.50%
Pacific Gas and Electric Company ,2023,July,94111,1,0.10%
Pacific Gas and Electric Company ,2023,July,94112,62,0.29%
Pacific Gas and Electric Company ,2023,July,94114,37,0.20%
Pacific Gas and Electric Company ,2023,July,94115,125,0.71%
